,detector,text_id,score,mutation,mutation_name
863,CopyLeaks,var_p_10,0.7479675,var,Various
864,CopyLeaks,var_p_14,1.0,var,Various
865,CopyLeaks,var_p_13,1.0,var,Various
866,CopyLeaks,var_p_17,0.0,var,Various
867,CopyLeaks,var_p_18,0.0,var,Various
868,CopyLeaks,var_p_19,0.0,var,Various
869,CopyLeaks,var_p_3,1.0,var,Various
870,CopyLeaks,var_p_15,0.7281947,var,Various
871,CopyLeaks,var_p_2,1.0,var,Various
872,CopyLeaks,var_p_16,0.8405063,var,Various
873,CopyLeaks,var_p_9,0.0,var,Various
874,CopyLeaks,var_p_7,1.0,var,Various
875,CopyLeaks,var_p_12,0.6993166,var,Various
876,CopyLeaks,var_p_5,0.7196653,var,Various
877,CopyLeaks,var_p_4,0.8115942,var,Various
878,CopyLeaks,var_p_8,0.52459013,var,Various
879,CopyLeaks,var_p_6,0.70897156,var,Various
